# mol        x          y           z          Q_l( 4)     Q_l( 6)     Q_l( 8)     Q_l(10)     Q_l(12)
   321   149.38011    89.62807     0.00000     0.03637     0.51069     0.42932     0.19519     0.40480
   322   156.84912    97.09708     7.46901     0.03637     0.51069     0.42932     0.19519     0.40480
   323   164.31813    89.62807     0.00000     0.03637     0.51069     0.42932     0.19519     0.40480
   324   171.78714    97.09708     7.46901     0.03637     0.51069     0.42932     0.19519     0.40480
   325   179.25613    89.62807     0.00000     0.03637     0.51069     0.42932     0.19519     0.40480
   326   186.72514    97.09708     7.46901     0.03637     0.51069     0.42932     0.19519     0.40480
   327   194.19415    89.62807     0.00000     0.03637     0.51069     0.42932     0.19519     0.40480
   328   201.66316    97.09708     7.46901     0.03637     0.51069     0.42932     0.19519     0.40480
   329   209.13217    89.62807     0.00000     0.03637     0.51069     0.42932     0.19519     0.40480
   330   216.60117    97.09708     7.46901     0.03637     0.51069     0.42932     0.19519     0.40480
   331   224.07018    89.62807     0.00000     0.03637     0.51069     0.42932     0.19519     0.40480
   332   231.53918    97.09708     7.46901     0.03637     0.51069     0.42932     0.19519     0.40480
   333   239.00819    89.62807     0.00000     0.03637     0.51069     0.42932     0.19519     0.40480
   334   246.47719    97.09708     7.46901     0.03637     0.51069     0.42932     0.19519     0.40480
   335   253.94620    89.62807     0.00000     0.03637     0.51069     0.42932     0.19519     0.40480
   336   261.41519    97.09708     7.46901     0.03637     0.51069     0.42932     0.19519     0.40480
   337   268.88422    89.62807     0.00000     0.03637     0.51069     0.42932     0.19519     0.40480
   338   276.35321    97.09708     7.46901     0.03637     0.51069     0.42932     0.19519     0.40480
   339   283.82224    89.62807     0.00000     0.03637     0.51069     0.42932     0.19519     0.40480
   340   291.29123    97.09708     7.46901     0.03637     0.51069     0.42932     0.19519     0.40480
   341   298.76022    89.62807     0.00000     0.03637     0.51069     0.42932     0.19519     0.40480
   342   306.22925    97.09708     7.46901     0.03637     0.51069     0.42932     0.19519     0.40480
   343   313.69824    89.62807     0.00000     0.03637     0.51069     0.42932     0.19519     0.40480
   344   321.16727    97.09708     7.46901     0.03637     0.51069     0.42932     0.19519     0.40480
   345   328.63626    89.62807     0.00000     0.03637     0.51069     0.42932     0.19519     0.40480
   346   336.10526    97.09708     7.46901     0.03637     0.51069     0.42932     0.19519     0.40480
   347   343.57428    89.62807     0.00000     0.03637     0.51069     0.42932     0.19519     0.40480
   348   351.04327    97.09708     7.46901     0.03637     0.51069     0.42932     0.19519     0.40480
   349   358.51227    89.62807     0.00000     0.03637     0.51069     0.42932     0.19519     0.40480
   350   365.98129    97.09708     7.46901     0.03637     0.51069     0.42932     0.19519     0.40480
   351     0.00000   104.56609     0.00000     0.03637     0.51069     0.42932     0.19519     0.40480
   352     7.46901   112.03509     7.46901     0.03637     0.51069     0.42932     0.19519     0.40480
   353    14.93801   104.56609     0.00000     0.03637     0.51069     0.42932     0.19519     0.40480
   354    22.40702   112.03509     7.46901     0.03637     0.51069     0.42932     0.19519     0.40480
   355    29.87602   104.56609     0.00000     0.03637     0.51069     0.42932     0.19519     0.40480
   356    37.34503   112.03509     7.46901     0.03637     0.51069     0.42932     0.19519     0.40480
   357    44.81403   104.56609     0.00000     0.03637     0.51069     0.42932     0.19519     0.40480
   358    52.28304   112.03509     7.46901     0.03637     0.51069     0.42932     0.19519     0.40480
   359    59.75205   104.56609     0.00000     0.03637     0.51069     0.42932     0.19519     0.40480
   360    67.22105   112.03509     7.46901     0.03637     0.51069     0.42932     0.19519     0.40480
   361    74.69006   104.56609     0.00000     0.03637     0.51069     0.42932     0.19519     0.40480
   362    82.15907   112.03509     7.46901     0.03637     0.51069     0.42932     0.19519     0.40480
   363    89.62807   104.56609     0.00000     0.03637     0.51069     0.42932     0.19519     0.40480
   364    97.09708   112.03509     7.46901     0.03637     0.51069     0.42932     0.19519     0.40480
   365   104.56609   104.56609     0.00000     0.03637     0.51069     0.42932     0.19519     0.40480
   366   112.03509   112.03509     7.46901     0.03637     0.51069     0.42932     0.19519     0.40480
   367   119.50410   104.56609     0.00000     0.03637     0.51069     0.42932     0.19519     0.40480
   368   126.97310   112.03509     7.46901     0.03637     0.51069     0.42932     0.19519     0.40480
   369   134.44211   104.56609     0.00000     0.03637     0.51069     0.42932     0.19519     0.40480
   370   141.91112   112.03509     7.46901     0.03637     0.51069     0.42932     0.19519     0.40480
   371   149.38011   104.56609     0.00000     0.03637     0.51069     0.42932     0.19519     0.40480
   372   156.84912   112.03509     7.46901     0.03637     0.51069     0.42932     0.19519     0.40480
   373   164.31813   104.56609     0.00000     0.03637     0.51069     0.42932     0.19519     0.40480
   374   171.78714   112.03509     7.46901     0.03637     0.51069     0.42932     0.19519     0.40480
   375   179.25613   104.56609     0.00000     0.03637     0.51069     0.42932     0.19519     0.40480
   376   186.72514   112.03509     7.46901     0.03637     0.51069     0.42932     0.19519     0.40480
   377   194.19415   104.56609     0.00000     0.03637     0.51069     0.42932     0.19519     0.40480
   378   201.66316   112.03509     7.46901     0.03637     0.51069     0.42932     0.19519     0.40480
   379   209.13217   104.56609     0.00000     0.03637     0.51069     0.42932     0.19519     0.40480
   380   216.60117   112.03509     7.46901     0.03637     0.51069     0.42932     0.19519     0.40480
   381   224.07018   104.56609     0.00000     0.03637     0.51069     0.42932     0.19519     0.40480
   382   231.53918   112.03509     7.46901     0.03637     0.51069     0.42932     0.19519     0.40480
   383   239.00819   104.56609     0.00000     0.03637     0.51069     0.42932     0.19519     0.40480
   384   246.47719   112.03509     7.46901     0.03637     0.51069     0.42932     0.19519     0.40480
   385   253.94620   104.56609     0.00000     0.03637     0.51069     0.42932     0.19519     0.40480
   386   261.41519   112.03509     7.46901     0.03637     0.51069     0.42932     0.19519     0.40480
   387   268.88422   104.56609     0.00000     0.03637     0.51069     0.42932     0.19519     0.40480
   388   276.35321   112.03509     7.46901     0.03637     0.51069     0.42932     0.19519     0.40480
   389   283.82224   104.56609     0.00000     0.03637     0.51069     0.42932     0.19519     0.40480
   390   291.29123   112.03509     7.46901     0.03637     0.51069     0.42932     0.19519     0.40480
   391   298.76022   104.56609     0.00000     0.03637     0.51069     0.42932     0.19519     0.40480
   392   306.22925   112.03509     7.46901     0.03637     0.51069     0.42932     0.19519     0.40480
   393   313.69824   104.56609     0.00000     0.03637     0.51069     0.42932     0.19519     0.40480
   394   321.16727   112.03509     7.46901     0.03637     0.51069     0.42932     0.19519     0.40480
   395   328.63626   104.56609     0.00000     0.03637     0.51069     0.42932     0.19519     0.40480
   396   336.10526   112.03509     7.46901     0.03637     0.51069     0.42932     0.19519     0.40480
   397   343.57428   104.56609     0.00000     0.03637     0.51069     0.42932     0.19519     0.40480
   398   351.04327   112.03509     7.46901     0.03637     0.51069     0.42932     0.19519     0.40480
   399   358.51227   104.56609     0.00000     0.03637     0.51069     0.42932     0.19519     0.40480
   400   365.98129   112.03509     7.46901     0.03637     0.51069     0.42932     0.19519     0.40480
   401     0.00000   119.50410     0.00000     0.03637     0.51069     0.42932     0.19519     0.40480
   402     7.46901   126.97310     7.46901     0.03637     0.51069     0.42932     0.19519     0.40480
   403    14.93801   119.50410     0.00000     0.03637     0.51069     0.42932     0.19519     0.40480
   404    22.40702   126.97310     7.46901     0.03637     0.51069     0.42932     0.19519     0.40480
   405    29.87602   119.50410     0.00000     0.03637     0.51069     0.42932     0.19519     0.40480
   406    37.34503   126.97310     7.46901     0.03637     0.51069     0.42932     0.19519     0.40480
   407    44.81403   119.50410     0.00000     0.03637     0.51069     0.42932     0.19519     0.40480
   408    52.28304   126.97310     7.46901     0.03637     0.51069     0.42932     0.19519     0.40480
   409    59.75205   119.50410     0.00000     0.03637     0.51069     0.42932     0.19519     0.40480
   410    67.22105   126.97310     7.46901     0.03637     0.51069     0.42932     0.19519     0.40480
   411    74.69006   119.50410     0.00000     0.03637     0.51069     0.42932     0.19519     0.40480
   412    82.15907   126.97310     7.46901     0.03637     0.51069     0.42932     0.19519     0.40480
   413    89.62807   119.50410     0.00000     0.03637     0.51069     0.42932     0.19519     0.40480
   414    97.09708   126.97310     7.46901     0.03637     0.51069     0.42932     0.19519     0.40480
   415   104.56609   119.50410     0.00000     0.03637     0.51069     0.42932     0.19519     0.40480
   416   112.03509   126.97310     7.46901     0.03637     0.51069     0.42932     0.19519     0.40480
   417   119.50410   119.50410     0.00000     0.03637     0.51069     0.42932     0.19519     0.40480
   418   126.97310   126.97310     7.46901     0.03637     0.51069     0.42932     0.19519     0.40480
   419   134.44211   119.50410     0.00000     0.03637     0.51069     0.42932     0.19519     0.40480
   420   141.91112   126.97310     7.46901     0.03637     0.51069     0.42932     0.19519     0.40480
   421   149.38011   119.50410     0.00000     0.03637     0.51069     0.42932     0.19519     0.40480
   422   156.84912   126.97310     7.46901     0.03637     0.51069     0.42932     0.19519     0.40480
   423   164.31813   119.50410     0.00000     0.03637     0.51069     0.42932     0.19519     0.40480
   424   171.78714   126.97310     7.46901     0.03637     0.51069     0.42932     0.19519     0.40480
   425   179.25613   119.50410     0.00000     0.03637     0.51069     0.42932     0.19519     0.40480
   426   186.72514   126.97310     7.46901     0.03637     0.51069     0.42932     0.19519     0.40480
   427   194.19415   119.50410     0.00000     0.03637     0.51069     0.42932     0.19519     0.40480
   428   201.66316   126.97310     7.46901     0.03637     0.51069     0.42932     0.19519     0.40480
   429   209.13217   119.50410     0.00000     0.03637     0.51069     0.42932     0.19519     0.40480
   430   216.60117   126.97310     7.46901     0.03637     0.51069     0.42932     0.19519     0.40480
   431   224.07018   119.50410     0.00000     0.03637     0.51069     0.42932     0.19519     0.40480
   432   231.53918   126.97310     7.46901     0.03637     0.51069     0.42932     0.19519     0.40480
   433   239.00819   119.50410     0.00000     0.03637     0.51069     0.42932     0.19519     0.40480
   434   246.47719   126.97310     7.46901     0.03637     0.51069     0.42932     0.19519     0.40480
   435   253.94620   119.50410     0.00000     0.03637     0.51069     0.42932     0.19519     0.40480
   436   261.41519   126.97310     7.46901     0.03637     0.51069     0.42932     0.19519     0.40480
   437   268.88422   119.50410     0.00000     0.03637     0.51069     0.42932     0.19519     0.40480
