# mol        x          y           z          Q_l( 4)     Q_l( 6)     Q_l( 8)     Q_l(10)     Q_l(12)
  3744    10.91197    10.65074    15.17248     0.13572     0.26528     0.28957     0.25591     0.29805
  3745     0.43101     0.53922     1.40149     0.14034     0.37311     0.33698     0.25002     0.31332
  3746     4.67426     1.87818     5.66684     0.19992     0.30993     0.25728     0.30449     0.28889
  3747     8.05683     4.53191    16.26755     0.10046     0.26426     0.31935     0.25363     0.28533
  3748     9.92615     7.51401    14.57103     0.20201     0.39167     0.25422     0.24995     0.32461
  3749     8.71284     2.62006    10.16284     0.12729     0.33428     0.29944     0.26131     0.30423
  3750     5.28555     9.28628     1.02691     0.21146     0.36718     0.33880     0.30799     0.25901
  3751     5.54506     7.64674     0.89543     0.16582     0.29939     0.32679     0.22975     0.27342
  3752    13.91768    12.75878    11.71660     0.25842     0.26336     0.30266     0.24132     0.31070
  3753     1.89091     1.09527     4.76874     0.19175     0.21358     0.26888     0.23288     0.26744
  3754    16.27888     1.59703     1.12468     0.13802     0.21047     0.39514     0.27057     0.30319
  3755     4.80349     6.80590    14.96360     0.17224     0.23107     0.22771     0.25164     0.23293
  3756    13.82898    10.81178     8.14886     0.16900     0.33630     0.28783     0.29867     0.28640
  3757    10.68485    12.20007     8.28476     0.13150     0.32049     0.24714     0.18915     0.20151
  3758    11.23103    10.00925     9.57333     0.24155     0.45836     0.21652     0.30303     0.30046
  3759     8.82390    11.80621     9.42411     0.15849     0.33710     0.30756     0.21846     0.29500
  3760    16.26596     3.54614     5.68642     0.18656     0.33041     0.23667     0.15176     0.21418
  3761    12.57784     0.14307     4.40815     0.26917     0.40122     0.36351     0.36682     0.34130
  3762    10.52724    10.84262     0.34373     0.27958     0.28344     0.23762     0.33774     0.25645
  3763     4.34440    13.37228     3.58120     0.22579     0.22969     0.28849     0.21393     0.23295
  3764     0.67663    11.06194    14.16795     0.18070     0.26108     0.33568     0.26581     0.23577
  3765    16.14899     0.27782    14.85692     0.13425     0.23238     0.26411     0.25763     0.25960
  3766     9.67102     3.17299     7.71241     0.18703     0.22832     0.38733     0.30345     0.22930
  3767    14.57604     7.78758     8.03655     0.17306     0.22623     0.27622     0.19942     0.27360
  3768     5.84004     6.20928     5.28570     0.18151     0.29080     0.36228     0.24770     0.31028
  3769     5.79977    12.24192    11.19774     0.19215     0.32221     0.21732     0.20705     0.21308
  3770    13.92533    12.96418     4.79981     0.13892     0.28800     0.31139     0.26388     0.27052
  3771     2.12475     7.19631     3.48386     0.29627     0.40078     0.28124     0.29038     0.38925
  3772    15.55308    11.19366    14.54499     0.19073     0.31070     0.20820     0.29475     0.28047
  3773    10.43252    11.15446     7.76295     0.18528     0.26450     0.36219     0.22970     0.26637
  3774    14.53933     2.12542     5.30203     0.17974     0.33387     0.30408     0.27364     0.27634
  3775     6.02320    14.17898     2.18513     0.10016     0.42844     0.28027     0.22158     0.32319
  3776     2.31755    16.01545     9.53097     0.12117     0.25172     0.31918     0.29832     0.30366
  3777    15.96817    14.10250     4.31504     0.16495     0.32576     0.26561     0.24981     0.25319
  3778     6.01843     2.44851     8.77744     0.15363     0.24841     0.28251     0.20502     0.30898
  3779     3.84832    16.37350     7.20672     0.13720     0.32523     0.34041     0.27400     0.30203
  3780    13.90036    16.67064    14.37069     0.28152     0.31818     0.38235     0.31948     0.36819
  3781     4.40998     1.77529     7.49755     0.21852     0.32426     0.35842     0.35146     0.29839
  3782    15.46516     4.33557     3.55655     0.10945     0.27161     0.26546     0.19025     0.17398
  3783     5.63564     6.47493    14.08079     0.23743     0.29793     0.28256     0.29636     0.31706
  3784     7.71963    16.12780     6.62569     0.20782     0.29810     0.28312     0.31435     0.29067
  3785    10.24405     4.85624    16.06060     0.26822     0.24608     0.35441     0.14574     0.25457
  3786     8.07980     0.66853     8.14963     0.13534     0.38377     0.32868     0.25995     0.29380
  3787     7.44997     6.73732     1.07659     0.26441     0.23827     0.27357     0.20859     0.27034
  3788     9.39066     3.08111     5.85175     0.19698     0.39750     0.25697     0.32880     0.35724
  3789     9.07522     4.40556     9.37927     0.14339     0.43138     0.26386     0.23991     0.34187
  3790     1.63724    13.95734     9.25873     0.12632     0.37165     0.32085     0.21186     0.29452
  3791     8.47535     6.21817    14.16770     0.16288     0.39476     0.30336     0.23068     0.23021
  3792    15.73886    13.38719     7.95300     0.26705     0.33033     0.34356     0.22472     0.31048
  3793     5.44912     7.58670    11.59981     0.19488     0.43625     0.36846     0.23931     0.34924
  3794     3.89958    11.10182     3.35402     0.14429     0.31473     0.26791     0.25413     0.30317
  3795     8.78315    14.03220    15.53877     0.10522     0.23634     0.41768     0.29564     0.31323
  3796     5.62179     6.48526     9.94319     0.13707     0.21273     0.21007     0.26399     0.21546
  3797     1.10532    11.26496     4.11143     0.16535     0.32187     0.21339     0.28778     0.26648
  3798     2.86376     8.59018     2.24121     0.18171     0.32713     0.26252     0.17481     0.21254
  3799     8.70877    14.08609    10.29593     0.19275     0.29235     0.24799     0.28817     0.22260
  3800     8.35303     7.36595    16.02390     0.28469     0.29924     0.41506     0.35339     0.24648
  3801     6.90779     9.72191    13.45942     0.12810     0.33896     0.27638     0.27008     0.36897
  3802    15.47114     8.53715    10.08939     0.17439     0.32622     0.26213     0.25381     0.25810
  3803     1.52465     3.44904    14.36106     0.28776     0.38243     0.33410     0.26818     0.24696
  3804     0.38465     4.71605     8.08820     0.18887     0.24990     0.35012     0.26595     0.27003
  3805     8.88557     0.40780    12.02077     0.19768     0.43948     0.32740     0.20207     0.31475
  3806    11.74173     6.52295     7.68897     0.18474     0.24919     0.31021     0.24435     0.21980
  3807    15.97200     4.98720     4.24103     0.15500     0.31242     0.23860     0.22913     0.25465
  3808     2.48705     4.63171     6.37848     0.10974     0.25255     0.34090     0.29315     0.25090
  3809    16.29166     5.85734     1.21814     0.22869     0.26383     0.28112     0.30224     0.23509
  3810    11.48980     6.31542     5.97549     0.15935     0.34689     0.26899     0.18526     0.22247
  3811    11.78940    10.60936     0.30908     0.20725     0.25322     0.24391     0.20864     0.26851
  3812     4.55161     1.23586     1.92733     0.20838     0.27871     0.33008     0.30080     0.28543
  3813     7.63632    13.15991    13.66320     0.16580     0.22464     0.29819     0.27207     0.20360
  3814    10.81413    16.11713    13.77317     0.18126     0.28695     0.25940     0.25447     0.25332
  3815    15.47894    10.91271     1.67600     0.22100     0.34848     0.31502     0.29420     0.30530
  3816     9.19456     0.14875     6.36499     0.18075     0.35814     0.23237     0.26083     0.26894
  3817     5.07588     1.60899    16.55853     0.20350     0.36648     0.24738     0.31805     0.33091
  3818    14.15031     0.74431     3.34440     0.15201     0.50522     0.35496     0.31871     0.31555
  3819     6.96681     1.94768     8.81731     0.13269     0.36937     0.26252     0.22515     0.34076
  3820     5.98963    13.36607    15.57189     0.20009     0.26445     0.33083     0.25392     0.28462
  3821     2.36975     1.04403     1.52283     0.15576     0.36372     0.36193     0.23706     0.32496
  3822    10.44920     8.00957     7.59306     0.15206     0.20211     0.27712     0.24119     0.25089
  3823    13.62017     0.70093    13.31810     0.14367     0.27523     0.23488     0.25613     0.22944
  3824    15.49875    13.42850     0.09869     0.13303     0.33679     0.29936     0.19627     0.22651
  3825     1.36416    12.02590    13.59780     0.16739     0.30001     0.25742     0.31674     0.29357
  3826     0.98342     9.85564     2.59558     0.13898     0.28644     0.34686     0.27983     0.29085
  3827     1.58490     3.09820    13.40233     0.12047     0.27964     0.35936     0.23763     0.30301
  3828    10.33878     5.81777     2.29723     0.14781     0.34097     0.19413     0.26230     0.30086
  3829     1.31536     4.68921    14.06756     0.21976     0.38529     0.34223     0.28731     0.35611
  3830     6.31597     2.04948     9.71217     0.16729     0.29960     0.27560     0.18897     0.19505
  3831    16.40977     7.58158    16.24316     0.27604     0.29372     0.34059     0.28355     0.22942
  3832     9.59728    15.80127     1.05281     0.21849     0.40590     0.29061     0.26314     0.27429
  3833     5.25837    12.00033     6.75329     0.30158     0.31137     0.32131     0.33589     0.35970
  3834     1.20989     9.76632     7.49341     0.12283     0.36947     0.21110     0.21562     0.36040
  3835    13.57891    10.79144    15.19974     0.20100     0.27907     0.31346     0.24517     0.24561
  3836    16.71640     9.08930    16.66826     0.16384     0.36286     0.27016     0.26247     0.32413
  3837     3.29220     6.03232     8.78032     0.16524     0.22141     0.31306     0.26993     0.26379
  3838    10.78052    16.74050     1.84489     0.26107     0.34280     0.29226     0.29106     0.27159
  3839    12.72689     2.05630    15.60594     0.10135     0.36474     0.18138     0.28723     0.32996
  3840     9.04356    12.09261    12.54944     0.13972     0.40976     0.21413     0.26048     0.27473
  3841    16.65318    13.40798     6.93122     0.13231     0.25703     0.23481     0.26773     0.25608
  3842     7.02729    15.97482    10.54052     0.12908     0.28469     0.32353     0.25026     0.19799
  3843    12.45163     9.45869    13.26774     0.17495     0.28449     0.40783     0.28291     0.31797
  3844    14.28770     2.73136     4.38258     0.11318     0.31316     0.33875     0.19702     0.19769
  3845     8.24854     9.60083     4.67423     0.12505     0.33623     0.25234     0.23512     0.25014
  3846     7.12262    11.67913     3.03816     0.13818     0.33645     0.32944     0.32306     0.33413
  3847     5.22465     1.39517    15.47613     0.10604     0.28438     0.21095     0.26335     0.23704
  3848    15.83918    12.48587    13.96750     0.19047     0.25970     0.27680     0.33769     0.31365
  3849     2.83233    12.31061     1.51645     0.17688     0.35010     0.28802     0.35149     0.30898
  3850    12.84157    14.92672    13.79761     0.12165     0.22342     0.27140     0.29012     0.32429
  3851    12.76559    16.75905     9.00985     0.17707     0.34163     0.25462     0.32252     0.24220
  3852     3.79187    10.97030     6.49295     0.32936     0.26942     0.32707     0.29177     0.26690
  3853    15.31130     5.64852     6.34720     0.10830     0.25498     0.28565     0.23098     0.25339
  3854    13.99904     5.01555    14.43561     0.17228     0.25999     0.26499     0.30425     0.30500
  3855     9.72470     0.15304     1.62375     0.14995     0.30709     0.35551     0.26751     0.33390
  3856     9.47070     7.52110    12.85711     0.20691     0.19141     0.31437     0.32208     0.27583
  3857     2.52343     5.16675    16.69990     0.23036     0.26048     0.30252     0.22851     0.28447
  3858    11.08938    13.51509     5.75293     0.14733     0.28866     0.25626     0.21585     0.24482
  3859    10.60453     9.73099     0.28497     0.17796     0.23012     0.34229     0.23649     0.25623
  3860    13.06658     4.24639    14.26424     0.21759     0.27070     0.36539     0.18694     0.30138
  3861    15.87507     9.37477    10.59635     0.19537     0.26241     0.29716     0.31891     0.30859
  3862    10.33207    14.47148     1.40710     0.19668     0.29080     0.33201     0.29608     0.32166
  3863     5.23883    13.94876    14.29605     0.14912     0.46914     0.33579     0.36287     0.35570
  3864     6.85075     1.25179    11.00879     0.19587     0.34703     0.35244     0.36218     0.30587
